,FL_DATE,OP_CARRIER_AIRLINE_ID,OP_CARRIER_FL_NUM,ORIGIN,ORIGIN_CITY_NAME,DEST,DEST_CITY_NAME,CRS_DEP_TIME,DEP_TIME,DEP_DELAY,TAXI_OUT,TAXI_IN,CRS_ARR_TIME,ARR_TIME,ARR_DELAY,CANCELLED,CANCELLATION_CODE,DIVERTED,CARRIER_DELAY,WEATHER_DELAY,NAS_DELAY,SECURITY_DELAY,LATE_AIRCRAFT_DELAY
30563,2019-12-28,19930,893,SEA,"Seattle, WA",HNL,"Honolulu, HI",735,726.0,-9.0,19.0,4.0,1205,1143.0,-22.0,0.0,,0.0,,,,,
30565,2019-12-28,19930,912,HNL,"Honolulu, HI",SEA,"Seattle, WA",1605,1634.0,29.0,22.0,4.0,4,33.0,29.0,0.0,,0.0,0.0,0.0,0.0,0.0,29.0
30566,2019-12-28,19930,983,SEA,"Seattle, WA",HNL,"Honolulu, HI",1730,1820.0,50.0,19.0,5.0,2205,2208.0,3.0,0.0,,0.0,,,,,
30567,2019-12-28,19690,21,SEA,"Seattle, WA",HNL,"Honolulu, HI",905,904.0,-1.0,13.0,7.0,1330,1313.0,-17.0,0.0,,0.0,,,,,
30568,2019-12-28,19690,22,HNL,"Honolulu, HI",SEA,"Seattle, WA",1420,1427.0,7.0,23.0,9.0,2205,2226.0,21.0,0.0,,0.0,14.0,0.0,0.0,7.0,0.0
30569,2019-12-28,19930,246,HNL,"Honolulu, HI",SEA,"Seattle, WA",2305,2304.0,-1.0,20.0,13.0,700,722.0,22.0,0.0,,0.0,0.0,0.0,22.0,0.0,0.0
30570,2019-12-28,19790,302,SEA,"Seattle, WA",JFK,"New York, NY",2259,2258.0,-1.0,17.0,4.0,705,652.0,-13.0,0.0,,0.0,,,,,
30571,2019-12-28,19930,1447,LAX,"Los Angeles, CA",SEA,"Seattle, WA",1540,1538.0,-2.0,19.0,8.0,1838,1824.0,-14.0,0.0,,0.0,,,,,
30572,2019-12-28,19790,2503,JFK,"New York, NY",SEA,"Seattle, WA",1820,1815.0,-5.0,24.0,12.0,2155,2125.0,-30.0,0.0,,0.0,,,,,
30573,2019-12-28,19930,628,SEA,"Seattle, WA",JFK,"New York, NY",730,733.0,3.0,23.0,3.0,1550,1549.0,-1.0,0.0,,0.0,,,,,
30575,2019-12-28,19790,1467,SEA,"Seattle, WA",JFK,"New York, NY",745,742.0,-3.0,35.0,7.0,1600,1559.0,-1.0,0.0,,0.0,,,,,
30576,2019-12-28,19790,1907,SEA,"Seattle, WA",LAX,"Los Angeles, CA",1854,1857.0,3.0,21.0,36.0,2130,2153.0,23.0,0.0,,0.0,0.0,0.0,23.0,0.0,0.0
30577,2019-12-28,19790,2388,LAX,"Los Angeles, CA",SEA,"Seattle, WA",2103,2058.0,-5.0,14.0,11.0,2359,2333.0,-26.0,0.0,,0.0,,,,,
30579,2019-12-28,19790,2524,SEA,"Seattle, WA",LAX,"Los Angeles, CA",730,726.0,-4.0,16.0,38.0,1012,1023.0,11.0,0.0,,0.0,,,,,
30580,2019-12-28,19790,2540,LAX,"Los Angeles, CA",SEA,"Seattle, WA",928,927.0,-1.0,20.0,13.0,1230,1219.0,-11.0,0.0,,0.0,,,,,
30581,2019-12-28,19930,310,SEA,"Seattle, WA",LAX,"Los Angeles, CA",840,834.0,-6.0,19.0,11.0,1130,1107.0,-23.0,0.0,,0.0,,,,,
30583,2019-12-28,19930,355,LAX,"Los Angeles, CA",SEA,"Seattle, WA",2000,2003.0,3.0,15.0,16.0,2258,2249.0,-9.0,0.0,,0.0,,,,,
30584,2019-12-28,19930,370,SEA,"Seattle, WA",LAX,"Los Angeles, CA",2045,2037.0,-8.0,24.0,10.0,2333,2319.0,-14.0,0.0,,0.0,,,,,
30585,2019-12-28,19930,1146,SEA,"Seattle, WA",AUS,"Austin, TX",1740,1756.0,16.0,18.0,8.0,2339,2358.0,19.0,0.0,,0.0,16.0,0.0,3.0,0.0,0.0
30586,2019-12-28,19930,416,SEA,"Seattle, WA",LAX,"Los Angeles, CA",740,740.0,0.0,17.0,11.0,1030,1011.0,-19.0,0.0,,0.0,,,,,
30587,2019-12-28,19930,419,LAX,"Los Angeles, CA",SEA,"Seattle, WA",1640,1637.0,-3.0,17.0,7.0,1938,1913.0,-25.0,0.0,,0.0,,,,,
30588,2019-12-28,19930,437,LAX,"Los Angeles, CA",SEA,"Seattle, WA",1430,1421.0,-9.0,25.0,6.0,1725,1705.0,-20.0,0.0,,0.0,,,,,
30589,2019-12-28,19930,444,SEA,"Seattle, WA",LAX,"Los Angeles, CA",1015,1010.0,-5.0,20.0,13.0,1308,1245.0,-23.0,0.0,,0.0,,,,,
30590,2019-12-28,19930,472,SEA,"Seattle, WA",LAX,"Los Angeles, CA",650,721.0,31.0,19.0,14.0,940,955.0,15.0,0.0,,0.0,0.0,0.0,0.0,0.0,15.0
30591,2019-12-28,19930,490,SEA,"Seattle, WA",LAX,"Los Angeles, CA",1935,1931.0,-4.0,16.0,18.0,2223,2210.0,-13.0,0.0,,0.0,,,,,
30592,2019-12-28,19930,551,LAX,"Los Angeles, CA",SEA,"Seattle, WA",1740,1732.0,-8.0,21.0,14.0,2035,2031.0,-4.0,0.0,,0.0,,,,,
30593,2019-12-28,19930,653,LAX,"Los Angeles, CA",SEA,"Seattle, WA",2245,2242.0,-3.0,18.0,22.0,140,136.0,-4.0,0.0,,0.0,,,,,
30594,2019-12-28,19930,1007,LAX,"Los Angeles, CA",SEA,"Seattle, WA",1325,1325.0,0.0,20.0,8.0,1629,1616.0,-13.0,0.0,,0.0,,,,,
30595,2019-12-28,19930,1052,SEA,"Seattle, WA",LAX,"Los Angeles, CA",1150,1147.0,-3.0,33.0,17.0,1443,1443.0,0.0,0.0,,0.0,,,,,
30596,2019-12-28,19930,1247,LAX,"Los Angeles, CA",SEA,"Seattle, WA",600,551.0,-9.0,25.0,11.0,904,856.0,-8.0,0.0,,0.0,,,,,
30598,2019-12-28,19930,1003,AUS,"Austin, TX",SEA,"Seattle, WA",610,617.0,7.0,15.0,12.0,850,836.0,-14.0,0.0,,0.0,,,,,
30599,2019-12-28,19930,1503,LAX,"Los Angeles, CA",SEA,"Seattle, WA",730,727.0,-3.0,18.0,9.0,1034,1018.0,-16.0,0.0,,0.0,,,,,
30600,2019-12-28,19930,166,SEA,"Seattle, WA",AUS,"Austin, TX",755,824.0,29.0,27.0,4.0,1355,1426.0,31.0,0.0,,0.0,0.0,0.0,31.0,0.0,0.0
30601,2019-12-28,19790,1836,LAX,"Los Angeles, CA",SEA,"Seattle, WA",1859,1930.0,31.0,10.0,6.0,2157,2205.0,8.0,0.0,,0.0,,,,,
30602,2019-12-28,19790,1742,LAX,"Los Angeles, CA",SEA,"Seattle, WA",700,654.0,-6.0,14.0,24.0,1001,949.0,-12.0,0.0,,0.0,,,,,
30603,2019-12-28,20304,5782,SEA,"Seattle, WA",LAX,"Los Angeles, CA",1315,1309.0,-6.0,18.0,11.0,1614,1546.0,-28.0,0.0,,0.0,,,,,
30604,2019-12-28,20304,5752,SEA,"Seattle, WA",LAX,"Los Angeles, CA",903,904.0,1.0,16.0,18.0,1158,1145.0,-13.0,0.0,,0.0,,,,,
30607,2019-12-28,20304,5546,LAX,"Los Angeles, CA",SEA,"Seattle, WA",926,942.0,16.0,16.0,6.0,1242,1237.0,-5.0,0.0,,0.0,,,,,
30609,2019-12-28,19930,7,JFK,"New York, NY",SEA,"Seattle, WA",730,807.0,37.0,32.0,9.0,1057,1122.0,25.0,0.0,,0.0,0.0,0.0,0.0,0.0,25.0
30610,2019-12-28,20304,3478,SEA,"Seattle, WA",LAX,"Los Angeles, CA",2150,2155.0,5.0,28.0,13.0,38,44.0,6.0,0.0,,0.0,,,,,
30611,2019-12-28,19790,1106,SEA,"Seattle, WA",LAX,"Los Angeles, CA",1115,1112.0,-3.0,12.0,8.0,1353,1333.0,-20.0,0.0,,0.0,,,,,
30612,2019-12-28,19790,1078,SEA,"Seattle, WA",LAX,"Los Angeles, CA",1530,1530.0,0.0,26.0,6.0,1802,1802.0,0.0,0.0,,0.0,,,,,
30613,2019-12-28,19790,618,SEA,"Seattle, WA",LAX,"Los Angeles, CA",1333,1332.0,-1.0,17.0,7.0,1607,1555.0,-12.0,0.0,,0.0,,,,,
30614,2019-12-28,19790,129,LAX,"Los Angeles, CA",SEA,"Seattle, WA",1135,1140.0,5.0,10.0,10.0,1437,1415.0,-22.0,0.0,,0.0,,,,,
30615,2019-12-28,19790,128,SEA,"Seattle, WA",LAX,"Los Angeles, CA",935,927.0,-8.0,11.0,36.0,1216,1215.0,-1.0,0.0,,0.0,,,,,
30616,2019-12-28,20409,264,SEA,"Seattle, WA",JFK,"New York, NY",2228,2249.0,21.0,18.0,9.0,634,710.0,36.0,0.0,,0.0,21.0,0.0,15.0,0.0,0.0
30617,2019-12-28,20409,263,JFK,"New York, NY",SEA,"Seattle, WA",1745,1747.0,2.0,27.0,5.0,2118,2050.0,-28.0,0.0,,0.0,,,,,
30618,2019-12-28,19790,2699,JFK,"New York, NY",SEA,"Seattle, WA",1559,1557.0,-2.0,30.0,9.0,1939,1902.0,-37.0,0.0,,0.0,,,,,
30619,2019-12-28,20304,3424,LAX,"Los Angeles, CA",SEA,"Seattle, WA",920,933.0,13.0,21.0,6.0,1224,1217.0,-7.0,0.0,,0.0,,,,,
30620,2019-12-28,19930,18,SEA,"Seattle, WA",JFK,"New York, NY",2145,2144.0,-1.0,12.0,17.0,604,605.0,1.0,0.0,,0.0,,,,,
30621,2019-12-28,20304,5552,LAX,"Los Angeles, CA",SEA,"Seattle, WA",2033,2122.0,49.0,18.0,5.0,2338,2400.0,22.0,0.0,,0.0,22.0,0.0,0.0,0.0,0.0
30622,2019-12-28,19930,426,SEA,"Seattle, WA",JFK,"New York, NY",1415,1406.0,-9.0,16.0,4.0,2234,2214.0,-20.0,0.0,,0.0,,,,,
30623,2019-12-28,19790,2876,SEA,"Seattle, WA",AUS,"Austin, TX",1719,1712.0,-7.0,14.0,7.0,2315,2257.0,-18.0,0.0,,0.0,,,,,
30624,2019-12-28,19790,2735,AUS,"Austin, TX",SEA,"Seattle, WA",600,557.0,-3.0,18.0,8.0,846,812.0,-34.0,0.0,,0.0,,,,,
30625,2019-12-28,19930,90,JFK,"New York, NY",SEA,"Seattle, WA",920,919.0,-1.0,22.0,5.0,1247,1220.0,-27.0,0.0,,0.0,,,,,
30626,2019-12-28,19930,1786,SEA,"Seattle, WA",LAX,"Los Angeles, CA",1345,1352.0,7.0,25.0,14.0,1638,1638.0,0.0,0.0,,0.0,,,,,
30627,2019-12-28,19930,1778,SEA,"Seattle, WA",LAX,"Los Angeles, CA",1730,1814.0,44.0,20.0,11.0,2018,2048.0,30.0,0.0,,0.0,30.0,0.0,0.0,0.0,0.0
30628,2019-12-29,19930,90,JFK,"New York, NY",SEA,"Seattle, WA",920,911.0,-9.0,30.0,15.0,1247,1209.0,-38.0,0.0,,0.0,,,,,
30629,2019-12-29,19930,653,LAX,"Los Angeles, CA",SEA,"Seattle, WA",2245,2305.0,20.0,39.0,7.0,140,206.0,26.0,0.0,,0.0,20.0,0.0,6.0,0.0,0.0
30630,2019-12-29,19930,881,LAX,"Los Angeles, CA",SEA,"Seattle, WA",1230,1247.0,17.0,25.0,7.0,1534,1527.0,-7.0,0.0,,0.0,,,,,
30631,2019-12-29,19930,1007,LAX,"Los Angeles, CA",SEA,"Seattle, WA",1325,1328.0,3.0,30.0,8.0,1629,1626.0,-3.0,0.0,,0.0,,,,,
30632,2019-12-29,19930,1052,SEA,"Seattle, WA",LAX,"Los Angeles, CA",1150,1151.0,1.0,22.0,11.0,1443,1435.0,-8.0,0.0,,0.0,,,,,
30633,2019-12-29,19930,1248,SEA,"Seattle, WA",LAX,"Los Angeles, CA",2150,2153.0,3.0,15.0,21.0,38,36.0,-2.0,0.0,,0.0,,,,,
30634,2019-12-29,19930,1370,SEA,"Seattle, WA",LAX,"Los Angeles, CA",2045,2047.0,2.0,15.0,11.0,2333,2314.0,-19.0,0.0,,0.0,,,,,
30636,2019-12-29,19930,1453,LAX,"Los Angeles, CA",SEA,"Seattle, WA",600,552.0,-8.0,31.0,14.0,904,903.0,-1.0,0.0,,0.0,,,,,
30637,2019-12-29,19930,1503,LAX,"Los Angeles, CA",SEA,"Seattle, WA",730,730.0,0.0,20.0,33.0,1034,1047.0,13.0,0.0,,0.0,,,,,
30638,2019-12-29,19930,1778,SEA,"Seattle, WA",LAX,"Los Angeles, CA",1730,1743.0,13.0,10.0,10.0,2018,2005.0,-13.0,0.0,,0.0,,,,,
30639,2019-12-29,19930,1786,SEA,"Seattle, WA",LAX,"Los Angeles, CA",1345,1344.0,-1.0,15.0,8.0,1638,1623.0,-15.0,0.0,,0.0,,,,,
30640,2019-12-29,19805,305,MIA,"Miami, FL",SEA,"Seattle, WA",2032,2046.0,14.0,19.0,15.0,27,17.0,-10.0,0.0,,0.0,,,,,
30641,2019-12-29,19805,690,SEA,"Seattle, WA",MIA,"Miami, FL",2252,2250.0,-2.0,14.0,4.0,734,713.0,-21.0,0.0,,0.0,,,,,
30642,2019-12-29,19805,689,MIA,"Miami, FL",SEA,"Seattle, WA",1932,1927.0,-5.0,17.0,12.0,2327,2238.0,-49.0,0.0,,0.0,,,,,
30643,2019-12-29,19805,1471,SEA,"Seattle, WA",MIA,"Miami, FL",2030,2027.0,-3.0,14.0,9.0,509,452.0,-17.0,0.0,,0.0,,,,,
30645,2019-12-29,19930,628,SEA,"Seattle, WA",JFK,"New York, NY",730,743.0,13.0,25.0,8.0,1550,1610.0,20.0,0.0,,0.0,13.0,0.0,7.0,0.0,0.0
30646,2019-12-29,19930,426,SEA,"Seattle, WA",JFK,"New York, NY",1415,1408.0,-7.0,28.0,7.0,2234,2236.0,2.0,0.0,,0.0,,,,,
30647,2019-12-29,19930,551,LAX,"Los Angeles, CA",SEA,"Seattle, WA",1740,1732.0,-8.0,17.0,16.0,2035,2021.0,-14.0,0.0,,0.0,,,,,
30648,2019-12-29,19790,182,SEA,"Seattle, WA",JFK,"New York, NY",1140,1141.0,1.0,23.0,15.0,1958,2010.0,12.0,0.0,,0.0,,,,,
30649,2019-12-29,19790,183,JFK,"New York, NY",SEA,"Seattle, WA",705,705.0,0.0,19.0,29.0,1035,951.0,-44.0,0.0,,0.0,,,,,
30650,2019-12-29,19790,302,SEA,"Seattle, WA",JFK,"New York, NY",2259,2335.0,36.0,12.0,12.0,705,743.0,38.0,0.0,,0.0,36.0,0.0,2.0,0.0,0.0
30651,2019-12-29,19790,1191,JFK,"New York, NY",SEA,"Seattle, WA",1105,1103.0,-2.0,14.0,6.0,1435,1328.0,-67.0,0.0,,0.0,,,,,
30652,2019-12-29,19790,1467,SEA,"Seattle, WA",JFK,"New York, NY",745,757.0,12.0,33.0,7.0,1600,1624.0,24.0,0.0,,0.0,12.0,0.0,12.0,0.0,0.0
30653,2019-12-29,19790,1542,SEA,"Seattle, WA",JFK,"New York, NY",1540,1538.0,-2.0,23.0,10.0,2346,1.0,15.0,0.0,,0.0,0.0,0.0,15.0,0.0,0.0
30654,2019-12-29,19790,2503,JFK,"New York, NY",SEA,"Seattle, WA",1820,1826.0,6.0,38.0,6.0,2155,2129.0,-26.0,0.0,,0.0,,,,,
30655,2019-12-29,19790,2699,JFK,"New York, NY",SEA,"Seattle, WA",1559,1559.0,0.0,33.0,6.0,1939,1900.0,-39.0,0.0,,0.0,,,,,
30657,2019-12-29,20409,264,SEA,"Seattle, WA",JFK,"New York, NY",2228,2246.0,18.0,10.0,6.0,634,658.0,24.0,0.0,,0.0,0.0,0.0,6.0,0.0,18.0
30658,2019-12-29,19930,18,SEA,"Seattle, WA",JFK,"New York, NY",2145,2159.0,14.0,17.0,9.0,604,621.0,17.0,0.0,,0.0,0.0,0.0,3.0,14.0,0.0
30659,2019-12-29,19930,7,JFK,"New York, NY",SEA,"Seattle, WA",730,730.0,0.0,35.0,27.0,1057,1043.0,-14.0,0.0,,0.0,,,,,
30660,2019-12-29,19930,490,SEA,"Seattle, WA",LAX,"Los Angeles, CA",1935,2001.0,26.0,19.0,10.0,2223,2232.0,9.0,0.0,,0.0,,,,,
30661,2019-12-29,19930,465,LAX,"Los Angeles, CA",SEA,"Seattle, WA",1110,1115.0,5.0,18.0,6.0,1414,1342.0,-32.0,0.0,,0.0,,,,,
30662,2019-12-29,19690,21,SEA,"Seattle, WA",HNL,"Honolulu, HI",905,916.0,11.0,24.0,14.0,1330,1306.0,-24.0,0.0,,0.0,,,,,
30663,2019-12-29,20304,5703,SEA,"Seattle, WA",LAX,"Los Angeles, CA",1900,1907.0,7.0,17.0,12.0,2155,2149.0,-6.0,0.0,,0.0,,,,,
30664,2019-12-29,20304,5752,SEA,"Seattle, WA",LAX,"Los Angeles, CA",903,901.0,-2.0,25.0,13.0,1158,1155.0,-3.0,0.0,,0.0,,,,,
30665,2019-12-29,20304,5782,SEA,"Seattle, WA",LAX,"Los Angeles, CA",1313,1320.0,7.0,14.0,11.0,1608,1603.0,-5.0,0.0,,0.0,,,,,
30667,2019-12-29,19790,128,SEA,"Seattle, WA",LAX,"Los Angeles, CA",935,953.0,18.0,21.0,10.0,1216,1232.0,16.0,0.0,,0.0,14.0,0.0,0.0,0.0,2.0
30668,2019-12-29,19790,129,LAX,"Los Angeles, CA",SEA,"Seattle, WA",1135,1134.0,-1.0,9.0,5.0,1437,1402.0,-35.0,0.0,,0.0,,,,,
30669,2019-12-29,19790,618,SEA,"Seattle, WA",LAX,"Los Angeles, CA",1333,1329.0,-4.0,12.0,8.0,1607,1556.0,-11.0,0.0,,0.0,,,,,
30670,2019-12-29,19790,990,LAX,"Los Angeles, CA",SEA,"Seattle, WA",1338,1411.0,33.0,15.0,7.0,1630,1642.0,12.0,0.0,,0.0,,,,,
30671,2019-12-29,19790,1078,SEA,"Seattle, WA",LAX,"Los Angeles, CA",1530,1526.0,-4.0,24.0,5.0,1802,1758.0,-4.0,0.0,,0.0,,,,,
30672,2019-12-29,19790,1106,SEA,"Seattle, WA",LAX,"Los Angeles, CA",1115,1110.0,-5.0,12.0,5.0,1353,1335.0,-18.0,0.0,,0.0,,,,,
30673,2019-12-29,19790,1282,SEA,"Seattle, WA",LAX,"Los Angeles, CA",1719,1743.0,24.0,14.0,8.0,1955,2008.0,13.0,0.0,,0.0,,,,,
30674,2019-12-29,19790,1742,LAX,"Los Angeles, CA",SEA,"Seattle, WA",700,652.0,-8.0,11.0,28.0,1001,944.0,-17.0,0.0,,0.0,,,,,
30675,2019-12-29,19790,1836,LAX,"Los Angeles, CA",SEA,"Seattle, WA",1859,1858.0,-1.0,10.0,5.0,2157,2130.0,-27.0,0.0,,0.0,,,,,
30676,2019-12-29,19790,1907,SEA,"Seattle, WA",LAX,"Los Angeles, CA",1854,1850.0,-4.0,12.0,25.0,2130,2129.0,-1.0,0.0,,0.0,,,,,
30677,2019-12-29,19790,2388,LAX,"Los Angeles, CA",SEA,"Seattle, WA",2103,2133.0,30.0,16.0,6.0,2359,15.0,16.0,0.0,,0.0,0.0,0.0,0.0,0.0,16.0
30678,2019-12-29,19790,2423,LAX,"Los Angeles, CA",SEA,"Seattle, WA",1625,1653.0,28.0,11.0,6.0,1921,1923.0,2.0,0.0,,0.0,,,,,
30679,2019-12-29,19690,22,HNL,"Honolulu, HI",SEA,"Seattle, WA",1420,1425.0,5.0,17.0,7.0,2205,2231.0,26.0,0.0,,0.0,26.0,0.0,0.0,0.0,0.0
30680,2019-12-29,19690,27,SEA,"Seattle, WA",HNL,"Honolulu, HI",750,814.0,24.0,22.0,4.0,1215,1153.0,-22.0,0.0,,0.0,,,,,
30681,2019-12-29,19690,28,HNL,"Honolulu, HI",SEA,"Seattle, WA",2210,2207.0,-3.0,17.0,4.0,550,612.0,22.0,0.0,,0.0,22.0,0.0,0.0,0.0,0.0
30682,2019-12-29,19790,1048,HNL,"Honolulu, HI",SEA,"Seattle, WA",2145,2157.0,12.0,16.0,6.0,528,533.0,5.0,0.0,,0.0,,,,,
30684,2019-12-29,19930,1003,AUS,"Austin, TX",SEA,"Seattle, WA",610,614.0,4.0,14.0,14.0,850,845.0,-5.0,0.0,,0.0,,,,,
30685,2019-12-29,19930,621,AUS,"Austin, TX",SEA,"Seattle, WA",1940,1945.0,5.0,15.0,10.0,2220,2214.0,-6.0,0.0,,0.0,,,,,
30686,2019-12-29,19930,166,SEA,"Seattle, WA",AUS,"Austin, TX",755,756.0,1.0,38.0,4.0,1355,1400.0,5.0,0.0,,0.0,,,,,
30687,2019-12-29,19790,2876,SEA,"Seattle, WA",AUS,"Austin, TX",1719,1810.0,51.0,19.0,8.0,2315,2.0,47.0,0.0,,0.0,6.0,0.0,0.0,0.0,41.0
30688,2019-12-29,19790,2735,AUS,"Austin, TX",SEA,"Seattle, WA",600,558.0,-2.0,17.0,18.0,846,827.0,-19.0,0.0,,0.0,,,,,
30689,2019-12-29,20304,5475,LAX,"Los Angeles, CA",SEA,"Seattle, WA",1520,1535.0,15.0,17.0,9.0,1824,1825.0,1.0,0.0,,0.0,,,,,
30690,2019-12-29,20304,5546,LAX,"Los Angeles, CA",SEA,"Seattle, WA",926,929.0,3.0,16.0,8.0,1237,1213.0,-24.0,0.0,,0.0,,,,,
30691,2019-12-29,19790,2524,SEA,"Seattle, WA",LAX,"Los Angeles, CA",730,730.0,0.0,16.0,14.0,1012,1008.0,-4.0,0.0,,0.0,,,,,
30692,2019-12-29,20304,5552,LAX,"Los Angeles, CA",SEA,"Seattle, WA",2033,2031.0,-2.0,15.0,7.0,2338,2323.0,-15.0,0.0,,0.0,,,,,
30693,2019-12-29,19930,912,HNL,"Honolulu, HI",SEA,"Seattle, WA",1605,1610.0,5.0,18.0,7.0,4,13.0,9.0,0.0,,0.0,,,,,
30696,2019-12-29,19930,808,SEA,"Seattle, WA",HNL,"Honolulu, HI",1000,957.0,-3.0,26.0,17.0,1435,1351.0,-44.0,0.0,,0.0,,,,,
30698,2019-12-29,19790,2215,SEA,"Seattle, WA",HNL,"Honolulu, HI",1740,1737.0,-3.0,13.0,6.0,2215,2101.0,-74.0,0.0,,0.0,,,,,
30699,2019-12-29,19790,1887,SEA,"Seattle, WA",HNL,"Honolulu, HI",800,820.0,20.0,25.0,4.0,1235,1156.0,-39.0,0.0,,0.0,,,,,
30700,2019-12-29,19790,1074,HNL,"Honolulu, HI",SEA,"Seattle, WA",1400,1356.0,-4.0,14.0,11.0,2153,2206.0,13.0,0.0,,0.0,,,,,
30701,2019-12-29,19930,472,SEA,"Seattle, WA",LAX,"Los Angeles, CA",650,702.0,12.0,14.0,17.0,940,944.0,4.0,0.0,,0.0,,,,,
30702,2019-12-29,19790,2540,LAX,"Los Angeles, CA",SEA,"Seattle, WA",928,951.0,23.0,17.0,12.0,1230,1244.0,14.0,0.0,,0.0,,,,,
30703,2019-12-29,19930,983,SEA,"Seattle, WA",HNL,"Honolulu, HI",1730,1747.0,17.0,24.0,38.0,2205,2158.0,-7.0,0.0,,0.0,,,,,
30704,2019-12-29,19930,444,SEA,"Seattle, WA",LAX,"Los Angeles, CA",1015,1031.0,16.0,28.0,17.0,1308,1329.0,21.0,0.0,,0.0,16.0,0.0,5.0,0.0,0.0
30705,2019-12-29,19930,442,SEA,"Seattle, WA",LAX,"Los Angeles, CA",1845,1849.0,4.0,15.0,40.0,2133,2148.0,15.0,0.0,,0.0,0.0,0.0,15.0,0.0,0.0
30706,2019-12-29,19930,437,LAX,"Los Angeles, CA",SEA,"Seattle, WA",1430,1435.0,5.0,20.0,7.0,1725,1718.0,-7.0,0.0,,0.0,,,,,
30707,2019-12-29,19930,419,LAX,"Los Angeles, CA",SEA,"Seattle, WA",1640,1633.0,-7.0,24.0,10.0,1938,1916.0,-22.0,0.0,,0.0,,,,,
30708,2019-12-29,19930,416,SEA,"Seattle, WA",LAX,"Los Angeles, CA",740,737.0,-3.0,18.0,25.0,1030,1031.0,1.0,0.0,,0.0,,,,,
30709,2019-12-29,19930,394,SEA,"Seattle, WA",LAX,"Los Angeles, CA",1555,1635.0,40.0,14.0,15.0,1843,1908.0,25.0,0.0,,0.0,25.0,0.0,0.0,0.0,0.0
30710,2019-12-29,19930,286,SEA,"Seattle, WA",LAX,"Los Angeles, CA",500,456.0,-4.0,13.0,12.0,745,732.0,-13.0,0.0,,0.0,,,,,
30711,2019-12-29,19930,355,LAX,"Los Angeles, CA",SEA,"Seattle, WA",2000,1958.0,-2.0,19.0,25.0,2258,2256.0,-2.0,0.0,,0.0,,,,,
30712,2019-12-29,19930,349,LAX,"Los Angeles, CA",SEA,"Seattle, WA",1900,1859.0,-1.0,20.0,8.0,2158,2144.0,-14.0,0.0,,0.0,,,,,
30713,2019-12-29,19930,310,SEA,"Seattle, WA",LAX,"Los Angeles, CA",840,908.0,28.0,25.0,11.0,1130,1158.0,28.0,0.0,,0.0,0.0,0.0,0.0,0.0,28.0
30714,2019-12-30,19930,531,LAX,"Los Angeles, CA",SEA,"Seattle, WA",950,1008.0,18.0,19.0,7.0,1254,1310.0,16.0,0.0,,0.0,0.0,0.0,0.0,0.0,16.0
30715,2019-12-30,19930,896,HNL,"Honolulu, HI",SEA,"Seattle, WA",1135,1129.0,-6.0,30.0,10.0,1935,1932.0,-3.0,0.0,,0.0,,,,,
30716,2019-12-30,19930,893,SEA,"Seattle, WA",HNL,"Honolulu, HI",735,735.0,0.0,33.0,27.0,1205,1147.0,-18.0,0.0,,0.0,,,,,
30717,2019-12-30,19930,808,SEA,"Seattle, WA",HNL,"Honolulu, HI",1000,1015.0,15.0,62.0,8.0,1435,1437.0,2.0,0.0,,0.0,,,,,
30720,2019-12-30,19790,1048,HNL,"Honolulu, HI",SEA,"Seattle, WA",2145,2154.0,9.0,17.0,5.0,528,529.0,1.0,0.0,,0.0,,,,,
30721,2019-12-30,19790,2215,SEA,"Seattle, WA",HNL,"Honolulu, HI",1740,1818.0,38.0,23.0,8.0,2215,2200.0,-15.0,0.0,,0.0,,,,,
30723,2019-12-30,19790,1742,LAX,"Los Angeles, CA",SEA,"Seattle, WA",700,656.0,-4.0,79.0,20.0,1001,1111.0,70.0,0.0,,0.0,0.0,0.0,70.0,0.0,0.0
30724,2019-12-30,19790,1836,LAX,"Los Angeles, CA",SEA,"Seattle, WA",1859,1910.0,11.0,10.0,7.0,2157,2209.0,12.0,0.0,,0.0,,,,,
30725,2019-12-30,19790,1907,SEA,"Seattle, WA",LAX,"Los Angeles, CA",1854,1911.0,17.0,25.0,9.0,2130,2139.0,9.0,0.0,,0.0,,,,,
30726,2019-12-30,19790,2388,LAX,"Los Angeles, CA",SEA,"Seattle, WA",2103,2100.0,-3.0,11.0,14.0,2359,2355.0,-4.0,0.0,,0.0,,,,,
30727,2019-12-30,19790,2423,LAX,"Los Angeles, CA",SEA,"Seattle, WA",1625,1639.0,14.0,15.0,5.0,1921,1940.0,19.0,0.0,,0.0,14.0,0.0,5.0,0.0,0.0
30728,2019-12-30,19790,2524,SEA,"Seattle, WA",LAX,"Los Angeles, CA",730,726.0,-4.0,15.0,5.0,1012,945.0,-27.0,0.0,,0.0,,,,,
30729,2019-12-30,19930,490,SEA,"Seattle, WA",LAX,"Los Angeles, CA",1935,1937.0,2.0,15.0,47.0,2223,2233.0,10.0,0.0,,0.0,,,,,
30730,2019-12-30,19790,2540,LAX,"Los Angeles, CA",SEA,"Seattle, WA",928,927.0,-1.0,20.0,13.0,1230,1242.0,12.0,0.0,,0.0,,,,,
30731,2019-12-30,19790,2876,SEA,"Seattle, WA",AUS,"Austin, TX",1719,1755.0,36.0,24.0,5.0,2315,2348.0,33.0,0.0,,0.0,5.0,0.0,0.0,0.0,28.0
